Campaign_Id,Reach,Frequency,Click,Lead,Product,Cost,Revenue,Channel_Id,Date,Campaign Goal,Duration,Target_Audience_Id
CAMP_1233,2841,"4,37",256,73,32,"28441,15","75638,16",CHAN_003,8/1/2024,Sales,50,TA_002
CAMP_1234,9520,"0,72",857,62,30,"95219,42","244743,92",CHAN_002,5/20/2024,Sales,75,TA_006
CAMP_1235,243,"2,36",22,248,100,"2415,55","5147,76",CHAN_003,11/12/2024,Lead Generation,26,TA_010
CAMP_1236,7926,"1,56",713,43,21,"79245,62","280183,13",CHAN_002,12/11/2024,Lead Generation,75,TA_008
CAMP_1237,4052,"6,12",365,482,120,"40518,9","99895,18",CHAN_003,9/12/2024,Brand Awareness,82,TA_010
CAMP_1238,9744,"0,87",877,73,32,"97401,21","190473,75",CHAN_002,7/19/2024,Lead Generation,21,TA_010
CAMP_1239,10981,"4,46",988,482,120,"109790,64","304481,62",CHAN_001,1/22/2024,Lead Generation,55,TA_010
CAMP_1240,7766,"2,51",699,433,140,"77687,2","238590,55",CHAN_002,5/21/2024,Brand Awareness,58,TA_009
CAMP_1241,9740,"1,58",877,305,120,"97401,21","223961,47",CHAN_001,9/4/2024,Sales,27,TA_010
CAMP_1242,11458,"4,11",1032,188,12,"114621,74","284329,22",CHAN_003,10/20/2024,Brand Awareness,36,TA_002
CAMP_1243,8195,"4,06",738,212,77,"81972,85","145437,23",CHAN_002,5/27/2024,Lead Generation,31,TA_002
CAMP_1244,9641,"4,62",867,132,90,"96388,23","339955,16",CHAN_001,5/8/2024,Brand Awareness,39,TA_007
CAMP_1245,2821,"5,47",254,273,59,"28207,39","67555,38",CHAN_003,3/24/2024,Lead Generation,41,TA_003
CAMP_1246,423,"5,63",38,495,130,"4207,73","11131,44",CHAN_001,12/11/2024,Sales,78,TA_005
CAMP_1247,5964,"2,38",536,212,77,"59609,54","138863,72",CHAN_003,11/27/2024,Brand Awareness,35,TA_001
CAMP_1248,4245,"4,64",382,212,77,"42466,93","101517,67",CHAN_002,4/26/2024,Sales,11,TA_008
CAMP_1249,6835,"1,99",615,62,30,"68336,69","186191,72",CHAN_003,6/10/2024,Brand Awareness,24,TA_010
CAMP_1250,1411,"4,6",127,318,100,"14103,69","48410,89",CHAN_002,3/24/2024,Lead Generation,31,TA_002
CAMP_1251,6499,"2,92",585,318,100,"64986,08","179402,28",CHAN_001,5/15/2024,Sales,51,TA_001
CAMP_1252,10323,"4,17",929,482,120,"103245,28","186275,54",CHAN_003,3/25/2024,Lead Generation,55,TA_003
CAMP_1253,5138,"5,84",462,318,100,"51349,92","123708,99",CHAN_002,11/3/2024,Brand Awareness,60,TA_005
CAMP_1254,1137,"5,58",102,158,30,"11376,46","37837,13",CHAN_003,2/16/2024,Brand Awareness,64,TA_008
CAMP_1255,6420,"0,73",578,375,300,"64206,87","129192,59",CHAN_002,10/15/2024,Brand Awareness,44,TA_006
CAMP_1256,2714,"4,38",244,135,13,"27116,5","62268,8",CHAN_001,5/29/2024,Brand Awareness,14,TA_004
CAMP_1257,4207,"1,49",379,305,120,"42077,32","78300,93",CHAN_003,6/30/2024,Brand Awareness,25,TA_001
CAMP_1258,9759,"6,15",878,188,12,"97557,05","205029,97",CHAN_003,4/2/2024,Brand Awareness,35,TA_001
CAMP_1259,11246,"4,44",1012,375,300,"112439,95","375846,18",CHAN_002,8/16/2024,Sales,39,TA_001
CAMP_1260,5534,"5,21",498,375,300,"55323,88","148964,98",CHAN_003,12/24/2024,Sales,77,TA_007
CAMP_1261,9461,"1,87",851,43,21,"94596,05","233726,94",CHAN_001,4/2/2024,Lead Generation,81,TA_006
CAMP_1262,5173,"4,99",466,324,98,"51739,52","158432,86",CHAN_003,9/25/2024,Lead Generation,50,TA_004
CAMP_1263,10499,"5,69",945,305,120,"104959,54","356711,48",CHAN_001,8/30/2024,Brand Awareness,11,TA_010
CAMP_1264,6405,"1,89",576,482,120,"64051,03","213009,46",CHAN_001,11/28/2024,Lead Generation,40,TA_002
CAMP_1265,9093,"6,15",818,433,140,"90933,77","200541,12",CHAN_003,8/31/2024,Brand Awareness,69,TA_006
CAMP_1266,8738,"5,33",786,188,12,"87349,4","249968,1",CHAN_003,4/1/2024,Lead Generation,66,TA_002
CAMP_1267,1863,"4,88",168,212,77,"18623,11","53489,29",CHAN_002,5/3/2024,Lead Generation,46,TA_002
CAMP_1268,7507,"2,46",675,188,12,"75037,89","169354,93",CHAN_003,6/21/2024,Lead Generation,74,TA_005
CAMP_1269,4046,"2,45",364,212,77,"40440,98","94433,09",CHAN_003,12/23/2024,Lead Generation,18,TA_005
CAMP_1270,6564,"5,54",590,305,120,"65609,45","184382,79",CHAN_001,5/24/2024,Brand Awareness,62,TA_006
CAMP_1271,1062,"1,6",95,188,12,"10597,25","22272,88",CHAN_003,11/24/2024,Lead Generation,58,TA_005
CAMP_1272,1972,"4,75",177,188,12,19714,"64998,69",CHAN_002,11/25/2024,Lead Generation,69,TA_001
CAMP_1273,3442,"1,54",310,135,13,"34441,07","78072,36",CHAN_003,1/24/2024,Brand Awareness,17,TA_009
CAMP_1274,6001,"3,55",540,21,8,"59999,14","115242,85",CHAN_003,8/12/2024,Sales,37,TA_009
CAMP_1275,4961,"5,73",447,12,9,"49635,65","141774,81",CHAN_001,6/19/2024,Lead Generation,39,TA_006
CAMP_1276,3756,"0,88",338,433,140,"37557,91","127993,73",CHAN_001,1/12/2024,Brand Awareness,38,TA_007
CAMP_1277,10004,"3,99",900,132,90,"100050,52","332438,85",CHAN_001,1/31/2024,Lead Generation,35,TA_002
CAMP_1278,4957,"5,71",446,12,9,"49557,73","152443,26",CHAN_001,4/2/2024,Brand Awareness,51,TA_007
CAMP_1279,3537,"4,51",318,132,90,"35376,12","77323,82",CHAN_003,2/19/2024,Sales,54,TA_008
CAMP_1280,5721,"4,76",515,482,120,"57193,99","122647,59",CHAN_002,4/16/2024,Sales,28,TA_008
CAMP_1281,1102,"1,42",99,12,9,"10986,86","31900,55",CHAN_001,3/31/2024,Lead Generation,73,TA_002
CAMP_1282,1362,"2,21",123,248,100,"13636,17","39327,28",CHAN_002,7/7/2024,Brand Awareness,13,TA_003
CAMP_1283,10024,"1,47",902,318,100,"100206,36","223925,1",CHAN_002,7/15/2024,Lead Generation,53,TA_002
CAMP_1284,3462,"2,85",311,495,130,"34596,91","118923,57",CHAN_002,2/17/2024,Lead Generation,10,TA_005
CAMP_1285,8442,"3,78",759,318,100,"84388,4","223224,98",CHAN_001,8/29/2024,Sales,52,TA_001
CAMP_1286,7313,"4,1",659,132,90,"73167,79","233761,37",CHAN_002,11/24/2024,Sales,11,TA_009
CAMP_1287,2551,"3,68",229,132,90,"25480,16","86136,67",CHAN_002,3/26/2024,Brand Awareness,17,TA_002
CAMP_1288,9359,"4,87",842,495,130,"93583,08","240364,06",CHAN_003,6/21/2024,Lead Generation,45,TA_001
CAMP_1289,4595,"4,19",414,433,140,"45973,37","132433,71",CHAN_003,2/9/2024,Lead Generation,76,TA_002
CAMP_1290,4826,"5,59",434,495,130,"48233,08","92080,91",CHAN_002,5/24/2024,Lead Generation,78,TA_001
CAMP_1291,7308,"6,28",658,248,100,"73089,86","216144,09",CHAN_002,8/11/2024,Brand Awareness,70,TA_005
CAMP_1292,3288,"2,9",296,375,300,"32882,65","69618,76",CHAN_001,9/20/2024,Lead Generation,54,TA_009
CAMP_1293,3968,"6,11",357,62,30,"39661,77","84592,81",CHAN_003,2/17/2024,Sales,51,TA_001
CAMP_1294,10946,"0,96",985,433,140,"109478,96","222544,59",CHAN_003,1/15/2024,Lead Generation,12,TA_004
CAMP_1295,11418,"5,25",1027,433,140,"114154,21","380304,49",CHAN_001,9/22/2024,Sales,62,TA_001
CAMP_1296,819,"5,76",74,318,100,"8181,7",21694,CHAN_002,9/11/2024,Lead Generation,61,TA_005
CAMP_1297,9478,"3,16",853,248,100,"94751,89","216881,32",CHAN_001,11/30/2024,Lead Generation,29,TA_010
CAMP_1298,3807,"3,8",343,375,300,"38103,35","82399,02",CHAN_002,3/8/2024,Brand Awareness,7,TA_001
CAMP_1299,4529,"2,84",407,12,9,"45272,08","90095,61",CHAN_001,4/30/2024,Lead Generation,30,TA_004
CAMP_1300,7929,"5,96",714,273,59,"79323,54","254282,48",CHAN_003,12/2/2024,Lead Generation,50,TA_005
CAMP_1301,7325,"4,17",659,318,100,"73245,71","188420,03",CHAN_002,10/9/2024,Brand Awareness,18,TA_007
CAMP_1302,10137,4,912,135,13,"101375,18","267701,12",CHAN_001,11/25/2024,Brand Awareness,14,TA_005
CAMP_1303,6140,"4,8",553,62,30,"61401,72","163361,21",CHAN_003,2/6/2024,Lead Generation,20,TA_007
CAMP_1304,2430,"4,22",219,62,30,"24311,34","81735,31",CHAN_002,11/6/2024,Sales,23,TA_002
CAMP_1305,8787,"5,89",791,305,120,"87894,85","269371,67",CHAN_001,1/9/2024,Lead Generation,58,TA_001
CAMP_1306,9497,"6,08",855,12,9,"94985,66","305493,01",CHAN_001,2/2/2024,Lead Generation,24,TA_004
CAMP_1307,8810,"0,65",793,132,90,"88128,61","285544,43",CHAN_002,5/30/2024,Brand Awareness,23,TA_008
CAMP_1308,7674,"5,46",691,212,77,"76752,15","260685,81",CHAN_001,11/22/2024,Lead Generation,32,TA_001
CAMP_1309,8314,"0,69",748,495,130,"83141,67","291008,68",CHAN_002,2/22/2024,Lead Generation,36,TA_001
CAMP_1310,8619,"3,5",776,132,90,"86180,59","293703,52",CHAN_001,2/7/2024,Brand Awareness,54,TA_003
CAMP_1311,3090,"1,11",278,188,12,"30934,62","84693,41",CHAN_003,10/6/2024,Sales,30,TA_002
CAMP_1312,10216,"1,58",919,188,12,"102154,38","283295,51",CHAN_002,6/12/2024,Lead Generation,28,TA_009
CAMP_1313,7434,"3,17",669,433,140,"74336,6","168475,32",CHAN_001,5/6/2024,Brand Awareness,28,TA_002
CAMP_1314,3793,"2,65",342,212,77,"37947,51","128893,03",CHAN_002,7/8/2024,Brand Awareness,45,TA_001
CAMP_1315,7372,"2,86",663,73,32,"73713,23","177254,32",CHAN_003,2/22/2024,Lead Generation,53,TA_010
CAMP_1316,536,"2,21",48,62,30,"5376,55","14281,81",CHAN_003,6/23/2024,Brand Awareness,48,TA_002
CAMP_1317,8350,"2,55",752,495,130,"83531,27","145165,95",CHAN_001,12/30/2024,Sales,46,TA_008
CAMP_1318,1930,"3,32",174,273,59,"19324,4","40521,48",CHAN_001,9/24/2024,Brand Awareness,23,TA_009
CAMP_1319,11229,"1,65",1011,324,98,"112284,11","251576,03",CHAN_002,1/16/2024,Brand Awareness,39,TA_006
CAMP_1320,6494,"1,19",584,21,8,"64908,16","130727,05",CHAN_002,4/6/2024,Brand Awareness,52,TA_003
CAMP_1321,5316,"5,74",478,158,30,"53142,1","128629,4",CHAN_002,11/22/2024,Lead Generation,14,TA_009
CAMP_1322,3606,"4,36",325,318,100,"36077,41","79841,92",CHAN_001,12/18/2024,Sales,16,TA_009
CAMP_1323,7692,"5,8",692,273,59,"76907,99","191275,93",CHAN_001,8/22/2024,Brand Awareness,9,TA_002
CAMP_1324,9891,"2,76",890,43,21,"98881,7","304283,14",CHAN_003,5/13/2024,Sales,76,TA_006
CAMP_1325,5516,"5,18",497,305,120,"55168,04","122199,08",CHAN_003,7/31/2024,Brand Awareness,22,TA_003
CAMP_1326,5779,"4,92",520,158,30,"57817,36","190241,02",CHAN_002,7/16/2024,Lead Generation,14,TA_005
CAMP_1327,2422,"4,24",218,305,120,"24233,42","67231,37",CHAN_001,2/18/2024,Lead Generation,57,TA_006
CAMP_1328,5652,"1,98",508,73,32,"56492,7","102502,66",CHAN_001,9/23/2024,Sales,57,TA_007
CAMP_1329,5856,"3,25",527,12,9,"58596,57","126212,16",CHAN_003,10/29/2024,Lead Generation,50,TA_001
CAMP_1330,10343,"2,2",931,135,13,"103401,12","341698,28",CHAN_002,7/29/2024,Sales,87,TA_009
CAMP_1331,5602,"4,74",504,62,30,"56025,17","156462,74",CHAN_003,12/12/2024,Lead Generation,16,TA_003
CAMP_1332,10838,"2,64",975,433,140,"108388,06","229978,32",CHAN_002,5/3/2024,Brand Awareness,75,TA_005
CAMP_1333,8751,2,788,135,13,"87505,24","221944,52",CHAN_001,10/8/2024,Brand Awareness,63,TA_004
CAMP_1334,10735,"4,17",966,135,13,"107375,09","280363,37",CHAN_002,8/9/2024,Lead Generation,86,TA_008
CAMP_1335,4578,"6,31",412,324,98,"45817,53","104377,16",CHAN_001,3/27/2024,Sales,74,TA_004
CAMP_1336,10729,"5,46",966,43,21,"107297,17","350778,87",CHAN_001,7/16/2024,Sales,39,TA_008
CAMP_1337,8119,"2,7",731,73,32,"81193,65","279574,56",CHAN_001,10/6/2024,Brand Awareness,87,TA_002
CAMP_1338,9776,"3,75",880,158,30,"97790,81","251607,68",CHAN_002,6/28/2024,Brand Awareness,61,TA_006
CAMP_1339,2885,"6,24",259,305,120,"28830,76","73813,57",CHAN_001,12/10/2024,Lead Generation,42,TA_010
CAMP_1340,3865,"4,03",348,132,90,"38648,8","122919,35",CHAN_001,12/21/2024,Brand Awareness,12,TA_002
CAMP_1341,4317,"1,26",389,324,98,"43168,21","76845,47",CHAN_001,12/8/2024,Brand Awareness,69,TA_005
CAMP_1342,7599,2,684,21,8,"75972,94","227712,81",CHAN_003,10/18/2024,Brand Awareness,44,TA_002
CAMP_1343,6051,"2,93",545,43,21,"60544,59","192810,75",CHAN_001,7/3/2024,Lead Generation,59,TA_009
CAMP_1344,9080,"4,44",817,248,100,"90777,92","280993,74",CHAN_001,8/31/2024,Sales,14,TA_001
CAMP_1345,6603,"5,07",594,433,140,"65999,06","231552,29",CHAN_003,5/3/2024,Sales,76,TA_005
CAMP_1346,8418,"3,72",757,433,140,"84154,64","155605,19",CHAN_003,1/1/2024,Lead Generation,77,TA_010
CAMP_1347,11239,"0,75",1011,305,120,"112362,03","213376,5",CHAN_003,7/14/2024,Sales,18,TA_009
CAMP_1348,4250,"4,13",382,305,120,"42466,93","88879,01",CHAN_002,1/15/2024,Sales,41,TA_001
CAMP_1349,3475,"1,33",313,62,4,"34752,75","115278,1",CHAN_001,4/12/2024,Brand Awareness,21,TA_005
CAMP_1350,5767,"5,35",519,158,30,"57661,51","132902,79",CHAN_001,9/19/2024,Brand Awareness,81,TA_006
CAMP_1351,9932,4,894,433,140,"99349,23","207143,97",CHAN_002,12/25/2024,Sales,29,TA_001
CAMP_1352,6311,"2,22",568,273,59,"63115,98","155197,26",CHAN_001,12/19/2024,Sales,47,TA_009
CAMP_1353,5587,"3,02",503,375,300,"55869,33","157451,32",CHAN_001,4/28/2024,Brand Awareness,59,TA_002
CAMP_1354,3099,"1,92",279,135,13,"31012,54","109674,23",CHAN_001,1/2/2024,Brand Awareness,45,TA_004
CAMP_1355,10992,"6,12",990,135,13,"109946,48","244775,51",CHAN_003,8/12/2024,Sales,60,TA_006
CAMP_1356,7017,"5,55",632,132,90,"70206,79","249262,76",CHAN_001,3/5/2024,Sales,26,TA_004
CAMP_1357,7287,"1,82",656,62,4,"72856,1","181647,86",CHAN_001,1/11/2024,Lead Generation,88,TA_004
CAMP_1358,8498,"5,35",765,433,140,"85011,77","297362,32",CHAN_003,1/4/2024,Brand Awareness,9,TA_002
CAMP_1359,6215,"3,17",560,433,140,"62180,93","114239,18",CHAN_001,8/8/2024,Sales,33,TA_003
CAMP_1360,9417,"6,33",848,62,30,"94206,45","270892,92",CHAN_001,11/19/2024,Lead Generation,31,TA_010
CAMP_1361,1987,"1,79",179,482,120,"19869,85","67603,57",CHAN_003,3/10/2024,Brand Awareness,83,TA_005
CAMP_1362,8901,"3,91",801,375,300,"88985,74","237893,69",CHAN_001,8/31/2024,Sales,10,TA_007
CAMP_1363,1067,"1,74",96,62,30,"10675,17","29430,21",CHAN_001,2/22/2024,Sales,7,TA_006
CAMP_1364,4579,"5,62",412,482,120,"45817,53","109762,71",CHAN_001,8/9/2024,Brand Awareness,11,TA_008
CAMP_1365,11244,"1,94",1012,495,130,"112439,95","260708,06",CHAN_002,3/12/2024,Lead Generation,89,TA_002
CAMP_1366,4683,"2,1",421,318,100,"46830,5","149680,2",CHAN_001,3/25/2024,Sales,40,TA_002
CAMP_1367,572,"2,81",51,495,130,"5688,23","10374,15",CHAN_003,12/9/2024,Sales,36,TA_008
CAMP_1368,10616,"2,09",955,324,98,"106128,35","268830,52",CHAN_001,7/10/2024,Sales,19,TA_004
CAMP_1369,3854,"1,74",347,62,30,"38570,88","76577,94",CHAN_001,6/16/2024,Brand Awareness,32,TA_006
CAMP_1370,5470,"3,99",492,62,30,"54700,52","94628,61",CHAN_003,4/6/2024,Brand Awareness,70,TA_006
CAMP_1371,11195,"1,09",1008,188,12,"111972,43","205330,74",CHAN_002,6/1/2024,Lead Generation,14,TA_001
CAMP_1372,1867,"5,69",168,375,300,"18701,03","44650,07",CHAN_001,3/31/2024,Sales,24,TA_008
CAMP_1373,8501,"2,36",765,188,12,"85011,77","254292,55",CHAN_001,5/16/2024,Lead Generation,74,TA_001
CAMP_1374,8173,"4,31",736,158,30,"81739,09","256659,2",CHAN_001,6/12/2024,Sales,39,TA_007
CAMP_1375,10421,"5,5",938,495,130,"104180,33","230727,81",CHAN_001,4/1/2024,Sales,15,TA_006
CAMP_1376,9808,"5,22",883,132,90,"98102,49","296904,15",CHAN_003,8/12/2024,Brand Awareness,37,TA_008
CAMP_1377,3209,"3,69",289,12,9,"32103,44","102770,88",CHAN_001,8/22/2024,Lead Generation,89,TA_007
CAMP_1378,6761,"2,23",609,12,9,"67635,4","171703,16",CHAN_002,9/14/2024,Sales,14,TA_009
CAMP_1379,10942,"3,11",985,482,120,"109401,03","291823,8",CHAN_002,12/26/2024,Lead Generation,25,TA_002
CAMP_1380,10428,"4,32",938,62,30,"104258,25",206200,CHAN_001,9/4/2024,Lead Generation,30,TA_005
CAMP_1381,10569,"2,17",951,375,300,"105660,83","253363,66",CHAN_002,3/28/2024,Lead Generation,38,TA_001
CAMP_1382,11641,"1,3",1048,212,77,"116413,92","385541,72",CHAN_003,10/22/2024,Sales,33,TA_001
CAMP_1383,388,"4,21",35,21,8,"3896,05","13523,85",CHAN_003,2/22/2024,Lead Generation,77,TA_002
CAMP_1384,8789,"2,26",791,318,100,"87894,85","162931,64",CHAN_001,12/5/2024,Brand Awareness,10,TA_001
CAMP_1385,3584,"5,81",323,21,8,"35843,64","117847,91",CHAN_003,12/22/2024,Lead Generation,48,TA_009
CAMP_1386,2357,"2,15",212,324,98,"23610,05","50474,02",CHAN_001,12/31/2024,Sales,71,TA_010
CAMP_1387,5519,"6,16",497,21,8,"55168,04","179754,09",CHAN_003,7/25/2024,Lead Generation,81,TA_004
CAMP_1388,6314,"6,45",568,158,30,"63115,98","198046,21",CHAN_003,1/12/2024,Sales,61,TA_010
CAMP_1389,7959,"5,66",716,73,32,"79557,31","229037,8",CHAN_002,7/21/2024,Lead Generation,48,TA_009
CAMP_1390,7152,"6,05",644,248,100,"71531,45","246987,92",CHAN_001,11/5/2024,Lead Generation,17,TA_001
CAMP_1391,5494,"2,49",494,73,32,"54934,28","105410,61",CHAN_002,3/19/2024,Brand Awareness,56,TA_007
CAMP_1392,6368,"1,09",573,12,9,"63661,43","151138,81",CHAN_002,6/28/2024,Sales,69,TA_007
CAMP_1393,10869,"2,05",978,188,12,"108699,75","220105,38",CHAN_003,12/18/2024,Sales,50,TA_009
CAMP_1394,11185,"5,83",1006,158,30,"111816,58","239737,38",CHAN_003,2/11/2024,Sales,13,TA_008
CAMP_1395,3624,"1,22",326,433,140,"36233,25","83530,96",CHAN_001,8/20/2024,Lead Generation,65,TA_008
CAMP_1396,8623,"3,33",776,273,59,"86258,51","187155,22",CHAN_003,10/26/2024,Lead Generation,69,TA_002
CAMP_1397,7507,"4,26",675,212,77,"75037,89","234349,88",CHAN_003,1/12/2024,Brand Awareness,57,TA_002
CAMP_1398,10810,"3,95",973,305,120,"108076,38","224853,53",CHAN_003,9/22/2024,Lead Generation,83,TA_006
CAMP_1399,1579,"6,38",142,73,32,"15817,96","51736,23",CHAN_001,11/19/2024,Lead Generation,44,TA_010
CAMP_1400,5126,"2,94",461,188,12,"51271,99","146548,26",CHAN_002,4/7/2024,Brand Awareness,18,TA_004
CAMP_1401,10479,"1,24",943,158,30,"104803,7","339843,36",CHAN_001,5/14/2024,Lead Generation,8,TA_002
CAMP_1402,7621,"2,46",686,43,21,"76206,7","160823,15",CHAN_001,7/17/2024,Lead Generation,10,TA_007
CAMP_1403,3304,"1,72",297,21,8,"33038,49","62664,41",CHAN_001,3/5/2024,Sales,8,TA_002
CAMP_1404,7325,"1,28",659,12,9,"73245,71","213764,03",CHAN_002,5/26/2024,Lead Generation,81,TA_005
CAMP_1405,1279,"3,72",115,375,300,"12779,04","30349,15",CHAN_001,9/11/2024,Sales,70,TA_004
CAMP_1406,6983,"5,69",628,132,90,"69817,18","219865,26",CHAN_001,1/17/2024,Lead Generation,78,TA_004
CAMP_1407,6495,"2,41",585,212,77,"64986,08","129869,74",CHAN_002,8/24/2024,Sales,71,TA_001
CAMP_1408,8581,"5,09",772,188,12,"85790,98","265342,03",CHAN_002,10/5/2024,Lead Generation,49,TA_005
CAMP_1409,4281,"0,77",385,433,140,"42778,61","103864,53",CHAN_003,1/21/2024,Sales,15,TA_009
CAMP_1410,10024,"5,3",902,318,100,"100206,36","204403,79",CHAN_003,4/10/2024,Lead Generation,32,TA_001
CAMP_1411,5360,"4,2",482,433,140,"53609,62","132086,11",CHAN_001,4/4/2024,Sales,71,TA_010
CAMP_1412,8137,"5,82",732,433,140,"81349,49","225974,93",CHAN_001,11/4/2024,Lead Generation,36,TA_008
CAMP_1413,2157,"1,62",194,135,13,"21584,11","54248,66",CHAN_002,5/6/2024,Sales,71,TA_010
CAMP_1414,6323,"1,35",569,433,140,"63271,82","206409,3",CHAN_001,11/13/2024,Lead Generation,89,TA_004
CAMP_1415,3196,"1,77",288,212,77,"31947,6","57111,11",CHAN_001,5/24/2024,Lead Generation,75,TA_003
CAMP_1416,4306,"5,99",388,305,120,"43090,29","154796,92",CHAN_001,12/4/2024,Brand Awareness,67,TA_009
CAMP_1417,8399,"1,71",756,62,30,"83998,8","196313,96",CHAN_002,6/26/2024,Sales,46,TA_005
CAMP_1418,1205,"2,07",109,43,21,"12077,75","31826,57",CHAN_001,1/24/2024,Lead Generation,17,TA_007
CAMP_1419,5701,"5,88",513,495,130,"57038,15","127225,07",CHAN_003,2/22/2024,Sales,69,TA_009
CAMP_1420,3519,"5,86",317,248,100,"35220,28","109632,49",CHAN_002,8/12/2024,Brand Awareness,85,TA_002
CAMP_1421,10191,"0,72",917,482,120,"101920,62","189201,94",CHAN_001,12/29/2024,Brand Awareness,67,TA_004
CAMP_1422,2802,"1,18",252,43,21,"28051,55","73161,3",CHAN_003,2/21/2024,Lead Generation,51,TA_008
CAMP_1423,8451,"4,27",761,324,98,"84544,25","225440,96",CHAN_002,8/15/2024,Lead Generation,69,TA_002
CAMP_1424,2622,"6,5",236,188,12,"26181,44","78890,37",CHAN_003,3/27/2024,Brand Awareness,53,TA_002
CAMP_1425,5738,"4,99",516,132,90,"57349,83","204538,62",CHAN_001,5/22/2024,Lead Generation,67,TA_010
CAMP_1426,3902,"4,99",351,43,21,"39038,4","94610,6",CHAN_001,2/18/2024,Lead Generation,64,TA_004
CAMP_1427,6974,"3,88",628,21,8,"69739,26","192283,96",CHAN_001,5/15/2024,Lead Generation,64,TA_002
CAMP_1428,9239,"5,36",832,135,13,"92414,26","277579,9",CHAN_002,4/22/2024,Sales,12,TA_003
CAMP_1429,1739,"3,47",156,375,300,"17376,38","32209,95",CHAN_001,11/22/2024,Brand Awareness,66,TA_004
CAMP_1430,6345,"0,73",571,318,100,"63427,67","164483,46",CHAN_003,12/13/2024,Sales,45,TA_001
CAMP_1431,2991,"1,26",269,324,98,"29921,65","95613,02",CHAN_003,8/28/2024,Lead Generation,80,TA_010
CAMP_1432,8300,"4,1",747,248,100,"82985,83","240652,76",CHAN_001,5/7/2024,Lead Generation,75,TA_002
CAMP_1433,7449,"2,92",670,12,9,"74492,44","135571,67",CHAN_002,8/27/2024,Sales,62,TA_004
CAMP_1434,4493,"1,86",405,482,120,"44960,4","81034,3",CHAN_002,7/28/2024,Lead Generation,52,TA_001
CAMP_1435,10137,"6,47",912,482,120,"101375,18","233811,81",CHAN_003,9/9/2024,Brand Awareness,42,TA_004
CAMP_1436,3043,"2,18",274,132,90,"30467,1","83401,99",CHAN_001,3/10/2024,Lead Generation,31,TA_001
CAMP_1437,632,"5,64",57,12,9,"6311,6","17497,75",CHAN_002,2/19/2024,Lead Generation,62,TA_010
CAMP_1438,3749,"5,14",337,188,12,"37479,98","102041,97",CHAN_003,4/10/2024,Sales,65,TA_004
CAMP_1439,3422,"4,02",308,375,300,"34207,3","105916,62",CHAN_003,10/16/2024,Brand Awareness,30,TA_004
CAMP_1440,6154,"6,37",554,318,100,"61557,56","158476,25",CHAN_002,12/9/2024,Brand Awareness,44,TA_003
CAMP_1441,9523,"1,14",857,43,21,"95219,42","263867,2",CHAN_003,10/29/2024,Lead Generation,82,TA_006
CAMP_1442,9649,"0,92",868,212,77,"96466,15","340684,05",CHAN_001,11/27/2024,Brand Awareness,84,TA_009
CAMP_1443,4891,"0,71",440,21,8,"48934,37","141279,46",CHAN_001,8/28/2024,Lead Generation,86,TA_001
CAMP_1444,1069,"0,97",96,273,59,"10675,17","30476,5",CHAN_003,5/7/2024,Brand Awareness,8,TA_002
CAMP_1445,6730,"6,05",606,132,90,"67323,71","124502,59",CHAN_001,12/5/2024,Sales,59,TA_009
CAMP_1446,10401,"3,25",936,188,12,"104024,49","322147,31",CHAN_001,3/17/2024,Brand Awareness,38,TA_008
CAMP_1447,7327,"6,52",659,375,300,"73245,71","224279,87",CHAN_003,11/27/2024,Lead Generation,45,TA_002
CAMP_1448,6599,"1,94",594,135,13,"65999,06","182272,44",CHAN_001,4/24/2024,Sales,42,TA_003
CAMP_1449,8355,"3,72",752,73,32,"83531,27","258834,99",CHAN_002,7/31/2024,Lead Generation,28,TA_008
CAMP_1450,5065,"5,5",456,305,120,"50648,63","135577,71",CHAN_003,5/27/2024,Sales,46,TA_007
CAMP_1451,2015,"1,1",182,188,12,"20181,53","58684,7",CHAN_001,6/23/2024,Brand Awareness,66,TA_008
CAMP_1452,2826,"3,78",255,433,140,"28285,31","87865,56",CHAN_002,8/3/2024,Brand Awareness,85,TA_010
CAMP_1453,6856,"3,81",617,12,9,"68570,45","227865,12",CHAN_002,8/18/2024,Lead Generation,82,TA_004
CAMP_1454,5368,"4,22",483,273,59,"53687,54","153043,02",CHAN_002,10/11/2024,Lead Generation,22,TA_002
CAMP_1455,9240,"2,57",832,12,9,"92414,26","198251,8",CHAN_003,11/10/2024,Brand Awareness,30,TA_008
CAMP_1456,1355,"1,45",122,21,8,"13558,25","34810,24",CHAN_001,3/16/2024,Lead Generation,50,TA_001
CAMP_1457,7978,"5,96",718,433,140,"79791,07","177567,4",CHAN_001,11/14/2024,Sales,25,TA_002
CAMP_1458,4904,"4,21",441,433,140,"49012,29","103073,16",CHAN_002,5/27/2024,Lead Generation,34,TA_004
CAMP_1459,7013,"2,55",631,273,59,"70128,87","149009,43",CHAN_002,11/11/2024,Lead Generation,64,TA_005
CAMP_1460,5601,"1,2",504,62,4,"56025,17","187941,77",CHAN_003,5/22/2024,Lead Generation,11,TA_001
